"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2020","KUKA ROBOTICS CORP","1","0","0","0","33","7136","MI","UTICA","48315"
"2020","GLOBAL TECHNOLOGY & SERVICES INC D","1","0","0","0","54","7390","CA","SAN JOSE","95138"
"2020","RIIS LLC","0","0","1","0","99","8880","MI","TROY","48083"
"2020","UNIFIED BUSINESS TECHNOLOGIES INC","1","0","0","0","99","9677","MI","TROY","48083"
"2020","V2SOFT INC","2","0","1","0","54","2472","MI","BLOOMFIELD HILLS","48302"
"2020","H INC","0","1","0","0","99","6486","MI","LANSING","48906"
"2020","GRUMIUM LABS LLC","0","0","1","0","54","6529","NJ","FREEHOLD","07728"
"2020","INFOMATICS INC","0","0","1","0","54","9036","MI","FARMINGTON","48334"
"2020","INFOMATICS INC","0","0","3","2","54","9036","MI","FARMINGTON HILLS","48334"
"2020","IKNOWVATE TECHNOLOGIES INC","0","0","1","0","54","2150","MI","SOUTHFIELD","48076"
"2020","JOHNSON & JOHNSON HEALTH & WELLNES","0","0","1","0","32","4346","FL","ORLANDO","32827"
"2020","PA SOLUTIONS INC","1","0","0","0","54","4900","MI","WARREN","48091"
"2020","INTENSA INC","0","0","1","0","54","5246","MI","AUBURN HILLS","48326"
"2020","SOFTSOLV INC","2","0","1","0","54","5551","MI","FARMINGTON","48334"
"2020","SOFTSOLV INC","1","0","1","0","54","5551","MI","FARMINGTON HILLS","48334"
"2020","IAV AUTOMOTIVE ENGINEERING","0","0","3","0","54","1346","MI","NORTHVILLE","48168"
"2020","QUANTUM INFORMATION SYSTEMS SOLUTI","1","0","0","0","54","3636","MI","WATERFORD","48328"
"2020","CIENA HEALTHCARE MGMT INC","1","0","0","0","62","9639","MI","SOUTHFIELD","48075"
"2020","TECHNOLOGY RESOURCE GROUP LLC","2","0","0","0","54","9760","MI","TROY","48084"
"2020","ROLAND BERGER LLC","1","1","0","0","54","0867","MI","BLOOMFIELD HILLS","48304"
"2020","GRUPO ANTOLIN PRIMERA","0","0","1","0","33","0879","MI","CANTON","48188"
"2020","ZAREMBA AND COMPANY","1","0","0","0","54","2633","MI","CLARKSTON","48347"
"2020","KBTS TECHNOLOGIES INC","1","0","0","1","54","2748","MI","NOVI","48375"
"2020","CHAIN SYS CORPORATION","0","0","5","3","54","3995","MI","GRAND LEDGE","48837"
"2020","CORPORATE COMPUTER SERVICES INC","0","0","5","3","54","5891","MI","FARMINGTON","48335"
"2020","CORPORATE COMPUTER SERVICES INC","1","0","2","0","54","5891","MI","FARMINGTON HILLS","48335"
"2020","KYYBA INC","2","0","7","1","54","6497","MI","FARMINGTON","48334"
"2020","KYYBA INC","4","0","24","3","54","6497","MI","FARMINGTON HILLS","48334"
"2020","UPWIND TECH INC","0","1","0","0","54","2945","MI","STERLING HEIGHTS","48312"
"2020","ALTIMETRIK CORP","29","46","20","6","54","6423","MI","SOUTHFIELD","48075"
"2020","COMPUTER GLOBAL SOLUTIONS INC","0","0","3","1","54","7333","FL","TAMPA","33607"
"2020","PERSIS CONSULTING COMPANY","0","0","1","0","54","3910","MI","BLOOMFIELD HILLS","48302"
"2020","TOYODA GOSEI NORTH AMERICA CORP","0","0","1","0","54","7216","MI","TROY","48083"
"2020","AVL POWERTRAIN ENGINEERING INC","0","0","1","0","33","0982","MI","PLYMOUTH","48170"
"2020","UNIVERSITY PHYSICIAN GROUP","1","0","0","0","62","4766","MI","DETROIT","48201"
"2020","UNIVERSITY PHYSICIAN GROUP","0","0","1","0","62","4766","MI","TROY","48083"
"2020","SOFTCORP INTERNATIONAL INC","0","1","9","0","54","3735","MI","TROY","48085"
"2020","ADVANCED TECHNOLOGY GROUP USA INC","0","0","1","3","54","6190","NJ","PLAINSBORO","08536"
"2020","IT INTELLECTUALS CORPORATION","0","0","1","0","54","2786","MI","SOUTHFIELD","48076"
"2020","NEW CENTURY HOME HEALTH CARE INC","0","0","1","0","62","5913","MI","MADISON HEIGHTS","48071"
"2020","GLOBAL INFO TECH LLC","0","1","0","0","54","0940","MI","LATHRUP VILLAGE","48076"
"2020","UBIQUITI INC","0","0","1","0","54","1265","MI","ANN ARBOR","48104"
"2020","FIVES CINETIC CORP","0","0","1","0","33","3181","MI","FARMINGTON HILLS","48335"
"2020","ANU SOFTWARE CONSULTANTS INC","0","1","2","2","54","4206","MI","ANN ARBOR","48103"
"2020","E IT PROFESSIONALS CORP","1","0","4","2","54","5360","MI","LIVONIA","48152"
"2020","TRINITY CONSULTING INC","0","1","2","1","54","6398","SC","ROCK HILL","29732"
"2020","MICHIGAN DIAGNOSTICS LLC","0","0","1","0","54","8009","MI","ROYAL OAK","48073"
"2020","ICONMA LLC","3","3","7","1","54","9215","MI","TROY","48083"
"2020","VISTEON CORPORATION","1","0","3","0","33","9512","MI","BELLEVILLE","48111"
"2020","VISTEON CORPORATION","0","0","1","0","45","9512","MI","BELLEVILLE","48111"
"2020","VISTEON CORPORATION","2","0","2","0","33","9512","MI","VAN BUREN TWP","48111"
"2020","CADCAM E COM INC","0","0","1","0","54","1893","MI","FARMINGTON","48334"
"2020","CADCAM E COM INC","1","0","1","0","54","1893","MI","FARMINGTON HILLS","48334"
"2020","CAMPFIRE INTERACTIVE INC","0","1","0","0","54","4330","MI","ANN ARBOR","48104"
"2020","SATYAM VENTURE ENGINEERING SERVICE","1","0","0","0","54","4528","MI","TROY","48084"
"2020","SATYAM VENTURE ENGINEERING SVCS PV","2","1","6","0","54","4628","MI","TROY","48083"
"2020","SATYAM VENTURE ENGINEERING SVCS PV","13","0","11","0","54","4628","MI","TROY","48084"
"2020","INTELLIBEE INC","0","0","1","0","54","8456","MI","FARMINGTON","48336"
"2020","AMWAY CORP","0","0","2","0","33","9609","MI","ADA","49355"
"2020","OPM DOCTORS DBA SERENITY PEDIATRIC","0","0","1","0","62","4524","MI","BLOOMFIELD HILLS","48304"
"2020","MERIDIAN TECHNOLOGIES INC","1","2","2","0","54","6709","MI","FARMINGTON HILLS","48335"
"2020","SUNSOFT TECHNOLOGIES INC","1","0","0","0","54","9699","MI","FARMINGTON","48335"
"2020","ARBOR NETWORKS","0","0","1","0","51","2000","MA","WESTFORD","01886"
"2020","MEDSTAR REHABILITATION SVCS INC","0","0","1","0","62","0045","MI","CANTON","48187"
"2020","PSYCHIATRIC SPECIALTIES PLLC","1","0","0","0","62","1584","MI","SAINT JOSEPH","49085"
"2020","E NEXUS INC","2","1","5","1","54","2776","MI","NOVI","48375"
"2020","EPITEC INC","0","0","1","0","54","3079","MI","SOUTHFIELD","48033"
"2020","METRIC X LLC","0","0","1","0","54","5835","MI","ROCHESTER","48307"
"2020","OPENBOX SOLUTIONS INC","0","0","4","0","54","8237","MI","ANN ARBOR","48108"
"2020","ROUSH MANAGEMENT LLC","0","0","2","0","54","8348","MI","LIVONIA","48150"
"2020","ACCESS BUSINESS GROUP INTL LLC","0","0","1","0","33","8820","MI","ADA","49355"
"2020","PROCESS CONTROL INSTRUMENTATION","0","0","2","0","33","9266","MI","DETROIT","48202"
"2020","GALLEGA SOFTWARE SOLUTIONS","0","0","3","0","54","9887","GA","ALPHARETTA","30004"
"2020","LLAMASOFT INC","1","0","0","0","54","1864","MI","ANN ARBOR","48104"
"2020","INFOMATICS TECHNOLOGIES INC","0","0","1","0","54","1843","MI","FARMINGTON","48335"
"2020","COLLASYS LLC","4","0","9","0","54","1848","MI","SOUTHFIELD","48076"
"2020","ARATI PATEL ASSOCIATES PLC","0","0","1","0","54","2097","MI","TROY","48083"
"2020","SPRINGTHROUGH CONSULTING INC","0","0","1","0","54","3748","MI","GRAND RAPIDS","49503"
"2020","MARKETING ASSOC LLC DBA ONEMAGNIFY","1","1","2","0","54","5841","MI","DETROIT","48226"
"2020","NANOSOFT TECHNOLOGIES INC","0","1","1","0","54","6589","MI","ANN ARBOR","48103"
"2020","MAGNA ELECTRONICS TECHNOLOGY INC","0","0","1","0","33","0704","MI","HOLLY","48442"
"2020","DNA SOFTWARE INC","1","0","0","0","54","2679","MI","ANN ARBOR","48104"
"2020","JRD SYSTEMS INC","0","0","2","0","54","9113","MI","CLINTON TOWNSHIP","48038"
"2020","FAST GEAR DISTRIBUTION INC","0","1","0","0","33","9092","MI","NORTHVILLE","48168"
"2020","TI FLUID SYSTEMS","0","0","1","0","81","0909","MI","AUBURN HILLS","48326"
"2020","IKNOWVATE TECHNOLOGIES INC","0","1","4","0","54","2150","MI","SOUTHFIELD","48076"
"2020","ARTISAN CONSULTING INC","1","0","0","0","22","4745","MI","TROY","48084"
"2020","COPPER RANGE","0","1","0","0","54","2175","MI","TROY","48083"
"2020","AMBE ENGINEERING LLC","1","0","0","0","54","5223","MI","NORTHVILLE","48168"
"2020","INDUS USA INC","1","1","1","2","54","8830","TX","HOUSTON","77084"
"2020","ALIXPARTNERS LLP","1","0","1","0","54","7158","MI","SOUTHFIELD","48075"
"2020","DELL MARKING SYSTEMS INC","0","0","1","0","33","8722","MI","ROCHESTER HILLS","48306"
"2020","FORUM TAX & ACCOUNTING SERVICES L","0","0","1","0","54","9533","IL","LOMBARD","60148"
"2020","STARLITE HEALTH LLC","1","0","0","0","62","1477","CA","EL MONTE","91733"
"2020","POPULUS GROUP LLC","33","47","76","29","56","9021","MI","TROY","48084"
"2020","VESTSERVE LLC","0","1","0","0","54","0444","MA","WALTHAM","02453"
"2020","CREDENT TECHNOLOGIES LLC","0","0","1","0","54","0561","TX","FRISCO","75034"
"2020","UNITED SOLUTIONS LLC","1","0","0","0","54","5591","MD","ROCKVILLE","20850"
"2020","FIELDING NAIR INTERNATIONAL LLC","0","0","1","0","54","7293","MN","MINNEAPOLIS","55408"
"2020","MARIMBA AUTO LLC","1","0","0","0","33","8363","MI","CANTON","48188"
"2020","THE PRODUCTIVITY TEAM LLC","3","1","4","0","54","2595","MI","LAKE ORION","48360"
"2020","SUN POWER CONSULTING LLC","0","0","1","0","54","1463","IL","CHICAGO","60624"
"2020","VIDANT MED GROUP LLC D/B/A VIDANT","1","0","0","0","62","0839","NC","GREENVILLE","27834"
"2020","FOX-NESBIT ENGINEERING LLC","1","0","0","0","54","1647","LA","BATON ROUGE","70809"
"2020","WILLIAMSTON PRODUCTS INC","1","0","0","0","33","4690","MI","WILLIAMSTON","48895"
"2020","LEASE CRUTCHER LEWIS WA LLC","0","0","1","0","23","1384","WA","SEATTLE","98121"
"2020","PENTAIR RESIDENT FILTRATION LLC","0","0","1","0","22","5913","WI","BROOKFIELD","53005"
"2020","FRANCHISE WORLD HEADQUARTERS LLC","0","0","4","0","72","1335","CT","MILFORD","06461"
"2020","ORBOTECH LT SOLAR LLC","1","0","0","0","33","2918","CA","SAN JOSE","95138"
"2020","ONIA LLC","0","1","0","0","31","4606","NY","NEW YORK","10016"
"2020","USA HEALTHCARE MGMT LLC","0","0","2","0","62","6255","AL","MOBILE","36688"
"2020","POINTS2SHOP LLC DBA P2 SAMPLE","0","1","0","0","54","7342","GA","ALPHARETTA","30022"
"2020","TRENMOR LLC DBA LINESIGHT","3","0","0","0","23","8109","NY","NEW YORK","10017"
"2020","BASEMENT AUTHORITY DBA OHIO BASEME","1","0","0","0","99","3702","OH","COLUMBUS","43219"
"2020","1000HEADS INC","0","0","1","0","54","4432","NY","NEW YORK","10012"
"2020","ERAN FINANCIAL SVCS LLC","1","0","0","0","99","1041","FL","BOCA RATON","33431"
"2020","BARBRI INC","0","0","1","0","61","7749","TX","DALLAS","75251"
"2020","OHM PHARMACY SVCS INC DBA BENZER P","0","0","1","0","44","8224","FL","AUBURNDALE","33823"
"2020","DITTO TECHNOLOGIES INC","0","0","1","0","51","1284","CA","OAKLAND","94612"
"2020","INTERVIEWSTREET INC DBA HACKERRANK","0","0","1","0","51","1758","CA","MOUNTAIN VIEW","94040"
"2020","NOVI IT INC","0","0","1","0","54","0264","MI","FARMINGTON","48335"
"2020","NOVI IT INC","0","0","0","1","54","0264","MI","FARMINGTON HILLS","48335"
"2020","OSF MULTI SPECIALTY GROUP","1","0","3","0","62","2646","IL","PEORIA","61603"
"2020","OSF MULTI SPECIALTY GROUP","0","0","1","0","62","2646","IL","PEORIA","61615"
"2020","PLASMA BUSINESS INTELLIGENCE INC","1","0","0","0","54","2971","TX","DALLAS","75234"
"2020","INVISIONAPP INC","1","0","0","0","54","7535","NY","NEW YORK","10010"
"2020","FRESENIUS MED CARE B LLC A FRESENI","0","0","1","0","62","8513","MA","WALTHAM","02451"
"2020","UBERTAL INC D/B/A UBERTAL TECHNOLO","0","1","0","1","54","8896","CA","SAN MATEO","94402"
"2020","LAUNCH IT CORP","3","0","3","1","54","5307","IA","URBANDALE","50322"
"2020","MONDELEZ GLOBAL LLC","0","0","1","0","31","9170","IL","DEERFIELD","60015"
"2020","HUDSON HOSPITAL OPCO LLC DBA CAREP","1","0","0","0","62","0608","NJ","JERSEY CITY","07306"
"2020","SUNRAY SYSTEMS INC","1","0","1","1","54","0929","VA","HERNDON","20170"
"2020","PARADICE INVESTMENT MANAGEMENT LLC","1","0","0","0","52","9845","CO","DENVER","80206"
"2020","APPZEN INC","0","0","2","0","56","0630","CA","ALVISO","95002"
"2020","APPZEN INC","0","0","1","0","56","0630","CA","SAN JOSE","95002"
"2020","INTELIBLUE LLC","2","0","1","0","54","1652","AR","LITTLE ROCK","72201"
"2020","PHYND TECHNOLOGIES INC","0","0","1","1","55","2250","TX","DALLAS","75214"
"2020","ACG LLP","1","0","1","0","54","2404","CA","PLEASANTON","94588"
"2020","BANATTI LLC DBA CORE LN TECHNOLOGI","0","0","1","0","51","2663","CA","SANTA ANA","92706"
"2020","PURE SOLUTIONS LLC","1","0","0","0","54","4158","TX","FRISCO","75034"
"2020","STANLEY PHARMA LLC","1","0","0","0","44","7906","NY","YONKERS","10701"
"2020","PAGER INC","0","0","1","0","54","4175","NY","NEW YORK","10012"
"2020","METRICA GROUP NJ LLC","1","0","0","0","54","7054","NJ","PARSIPPANY","07054"
"2020","BLUEPAY PROCESSING LLC","0","0","4","0","54","3206","IL","NAPERVILLE","60563"
"2020","TRIBUNE PUBLISHING COMPANY","1","0","0","0","51","9441","IL","CHICAGO","60601"
"2020","NEXSOLV INC","1","0","3","0","54","9789","VA","CHANTILLY","20151"
"2020","CEP AMERICA ILLINOIS HOSPITALISTS","1","0","0","0","62","1952","CA","EMERYVILLE","94608"
"2020","OSCEOLA CONSULTING LLC","0","0","1","0","54","3089","CA","TIBURON","94920"
"2020","P3 TECHNOLOGIES INC","4","5","2","1","54","4025","TX","IRVING","75063"
"2020","FUYAO GLASS AMERICA INC","2","0","0","0","32","8174","OH","DAYTON","45439"
"2020","FUYAO GLASS AMERICA INC","4","0","1","0","32","8174","OH","MORAINE","45439"
"2020","COLOURPOP COSMETICS LLC","0","0","1","0","99","8335","CA","OXNARD","93033"
"2020","PAYSAFE SERVICES US CORP","0","1","0","0","52","3886","TX","SHENANDOAH","77384"
"2020","PIPER COMPANIES LLC","0","1","1","0","54","5404","VA","MC LEAN","22102"
"2020","ABOTTS CONSULTING INC","1","0","0","0","54","5920","CA","IRVINE","92606"
"2020","SANITAS USA INC","0","0","1","0","62","6748","FL","MIAMI","33122"
"2020","FUSE PROJECT LLC","0","0","1","0","54","9788","CA","SAN FRANCISCO","94103"
"2020","COD CORES INC","4","0","6","0","54","2076","TX","DALLAS","75234"
"2020","COD CORES INC","3","0","2","1","54","2076","TX","FARMERS BRANCH","75234"
"2020","DEAGO INC","1","0","0","0","99","2463","CA","ROWLAND HEIGHTS","91748"
"2020","PRONOVOS LLC","1","0","0","0","54","2795","GA","ATLANTA","30305"
"2020","PJT PARTNERS HOLDINGS LP","0","0","1","0","52","3496","NY","NEW YORK","10017"
"2020","EVEREST GLOBAL SOLUTIONS INC","2","0","1","0","54","8429","FL","MIAMI","33166"
"2020","LON OPERATIONS LLC DBA BREAD","1","0","0","0","52","9588","NY","NEW YORK","10010"
"2020","BOSTON INNOVATION GATEWAY LLC","2","0","0","0","54","3044","MA","CAMBRIDGE","02141"
"2020","ASCENSIA DIABETES CARE US INC","0","0","1","0","32","7425","NJ","PARSIPPANY","07054"
"2020","CAMEL GROUP USA BATTERY INC","1","0","0","0","44","8328","MI","ANN ARBOR","48108"
"2020","VIZIO SVCS LLC","0","0","1","0","33","8892","CA","IRVINE","92618"
"2020","STRUCTURAL TECHNOLOGIES SOLNS LLC","0","0","1","0","54","1822","MD","COLUMBIA","21046"
"2020","INTO SLU LLC","0","0","0","1","61","2089","MO","SAINT LOUIS","63108"
"2020","TECHNOSTAFF LLC DBA HONORVET TECHS","1","2","0","0","56","6410","NJ","FAIRFIELD","07004"
"2020","VITESSE GROUP INC","0","6","0","0","54","7973","MO","CHESTERFIELD","63017"
"2020","ROKOS SERVICES US LLC","1","0","0","0","52","8132","DC","WASHINGTON","20006"
"2020","MAID SYSTEMS FLORIDA LLC","1","0","0","0","54","2356","FL","FORT LAUDERDALE","33309"
"2020","GM CRUISE LLC","5","1","11","1","54","5716","CA","SAN FRANCISCO","94103"
"2020","GM CRUISE LLC","1","0","13","0","54","5716","CA","SAN FRANCISCO","94107"
"2020","TRANSMARKET OPERATIONS LLC","0","0","1","0","52","1604","IL","CHICAGO","60661"
"2020","FDF ASSET MANAGEMENT LLC","0","1","0","0","54","3290","MA","BOSTON","02110"
"2020","GLOBAL STAFFING SOLUTIONS INC","1","2","0","0","54","3773","FL","JACKSONVILLE","32256"
"2020","INDELLIENT US INC","0","0","1","0","54","6161","NY","NEW YORK","10038"
"2020","ITCONNECTUS INC","0","1","0","0","51","7570","IL","SCHAUMBURG","60173"
"2020","HILTON DOMESTIC OPERATING CO INC","0","1","11","0","72","9972","VA","MC LEAN","22102"
"2020","HILTON DOMESTIC OPERATING CO INC","0","0","2","0","72","9972","VA","MCLEAN","22102"
"2020","SOUND PAYMENTS INC","1","0","0","0","54","0390","FL","JACKSONVILLE","32202"
"2020","FRESHGOGO INC","0","1","0","0","99","2822","NY","COLLEGE POINT","11356"
"2020","INFINITE INTELLIGENCE INC","1","0","0","0","51","5453","CA","ALHAMBRA","91803"
"2020","FJURI LLC","0","0","1","0","54","6976","WA","SEATTLE","98122"
"2020","OCEANIA HOLDINGS LLC","1","0","0","0","53","7296","CA","ARCADIA","91006"
"2020","SEAH STEEL USA LLC","0","0","1","0","33","7653","TX","HOUSTON","77049"
"2020","DIGITALOCEAN LLC","0","0","2","0","54","7666","NY","NEW YORK","10013"
"2020","THE SILICON PARTNERS INC","0","0","1","0","54","0259","CA","FOLSOM","95630"
"2020","XINHUANET NORTH AMERICA CORP","0","0","1","0","54","9634","NY","NEW YORK","10036"
"2020","MACHINA AUTOMATION LLC","0","1","0","0","54","1506","TX","HOUSTON","77056"
"2020","HONE CAPITAL LLC","1","0","0","0","52","9606","CA","PALO ALTO","94301"
"2020","N26 INC","0","0","2","0","51","2034","NY","NEW YORK","10013"
"2020","CRESTA CAPITAL PARTNERS LLC","0","1","0","0","52","6977","CA","NEWPORT BEACH","92660"
"2020","HEDERA HASHGRAPH LLC","0","0","2","0","54","8700","TX","RICHARDSON","75080"
"2020","CENTILLION INFOTECH LLC","2","4","0","0","54","0560","TX","COPPELL","75019"
"2020","STONEWATER CONTROL SYSTEMS LLC","0","0","1","0","54","7826","ND","FARGO","58104"
"2020","RB HEALTH MANUFACTURING US LLC","0","0","1","0","42","0234","NJ","PARSIPPANY","07054"
"2020","ARLO TECHNOLOGIES INC","1","0","1","0","33","1754","CA","SAN JOSE","95134"
"2020","FLAT CREEK RESOURCES MANAGEMENT LL","0","0","1","0","21","1919","TX","FORT WORTH","76102"
"2020","ZIBO INC","0","0","1","0","54","1623","CA","REDWOOD CITY","94063"
"2020","INTERNATIONAL FAMILY UNION","0","1","0","0","54","1844","CA","SAN DIEGO","92122"
"2020","LI WEI CONSULTING & MANAGEMENT INC","0","1","0","0","72","7124","CA","DIAMOND BAR","91765"
"2020","MOAVIATE LLC","1","0","0","0","33","0951","CA","LONG BEACH","90806"
"2020","IHERB LOGISTICS LLC","0","0","0","1","45","3141","CA","PASADENA","91101"
"2020","MICHIGAN TECHNOLOGICAL UNIVERSITY","2","0","0","0","61","5955","MI","HOUGHTON","49931"
"2020","MICHIGAN STATE UNIVERSITY","17","0","18","0","61","5984","MI","EAST LANSING","48824"
"2020","EASTERN MICHIGAN UNIVERSITY","1","0","0","0","61","5986","MI","YPSILANTI","48197"
"2020","UNIVERSITY OF MICHIGAN","32","0","53","0","61","6309","MI","ANN ARBOR","48109"
"2020","WESTERN MICHIGAN UNIVERSITY","0","0","1","0","61","7327","MI","KALAMAZOO","49008"
"2020","DEXTER COMMUNITY SCHOOLS","1","0","0","0","61","7821","MI","DEXTER","48130"
"2020","FOREST HILLS PUBLIC SCHOOLS","0","0","2","0","61","6843","MI","GRAND RAPIDS","49546"
"2020","WAYNE STATE UNIVERSITY","4","0","9","0","61","8429","MI","DETROIT","48201"
"2020","NORTHERN MICHIGAN UNIV","0","1","0","0","61","9206","MI","MARQUETTE","49855"
"2020","COMMUNITY HEALTH CTR OF BRANCH COU","1","0","0","0","62","8110","MI","COLDWATER","49036"
"2020","MIRACLE SOFTWARE SYSTEMS INC","0","0","1","0","54","5684","MI","NOVI","48374"
"2020","THRIVENT FINANCIAL FOR LUTHERANS","1","0","0","0","52","3480","MN","MINNEAPOLIS","55408"
"2020","THRIVENT FINANCIAL FOR LUTHERANS","0","0","1","0","52","3480","MN","MINNEAPOLIS","55415"
"2020","BRADY CORPORATION","1","0","1","0","33","8960","WI","MILWAUKEE","53223"
"2020","CMFG LIFE INSURANCE CO D/B/A CUNA","0","0","2","1","52","0590","WI","MADISON","53705"
"2020","AMERICAN FAMILY MUTUAL INSURANCE","1","0","21","0","52","3710","WI","MADISON","53783"
"2020","AMERICAN FAMILY MUTUAL INSURANCE","0","0","1","0","52","5710","WI","MADISON","53783"
"2020","SENTRY INSURANCE A MUTUAL COMPANY","0","0","1","0","52","3950","WI","STEVENS POINT","54481"
"2020","JOY GLOBAL SURFACE MINING INC","0","0","1","0","33","4430","WI","MILWAUKEE","53214"
"2020","JOHNSON CONTROLS INC","0","0","1","0","33","0010","FL","BOCA RATON","33487"
"2020","JOHNSON CONTROLS INC","4","0","15","0","33","0010","WI","MILWAUKEE","53209"
"2020","KIMBERLY CLARK CORPORATION","0","0","1","0","32","4230","WI","NEENAH","54956"
"2020","KOHLER COMPANY","2","1","6","0","32","2810","WI","KOHLER","53044"
"2020","QUARLES & BRADY LLP","1","0","0","0","54","2630","WI","MILWAUKEE","53202"
"2020","MARSHFIELD CLINIC","1","0","4","0","62","2970","WI","MARSHFIELD","54449"
"2020","FOLEY & LARDNER LLP","0","0","1","0","54","3800","WI","MILWAUKEE","53202"
"2020","MILWAUKEE SCHOOL OF ENGINEERING","1","0","0","0","61","7970","WI","MILWAUKEE","53202"
"2020","MODINE MANUFACTURING COMPANY","0","0","1","0","33","2000","WI","RACINE","53403"
"2020","NORTHWESTERN MUTUAL LIFE INSURANCE","0","0","12","2","52","9570","WI","MILWAUKEE","53202"
"2020","SENSIENT TECHNOLOGIES CORPORATION","0","0","1","0","32","1070","WI","MILWAUKEE","53202"
